,P,T,U
5603,565656831.3116813,325.5824242424243,174147.43981000248
5604,565656831.3116813,343.0232323232324,236295.94691253078
5605,565656831.3116813,360.4640404040405,298034.0494813387
5606,565656831.3116813,377.90484848484857,359382.287350289
5607,565656831.3116813,395.3456565656566,420397.42657041847
5608,565656831.3116813,412.7864646464647,481136.9847212685
5609,565656831.3116813,430.2272727272728,541648.5310590642
5610,565656831.3116813,447.66808080808084,601967.7287286618
5611,565656831.3116813,465.10888888888894,662119.3881151195
5612,565656831.3116813,482.54969696969704,722119.3923890715
5613,565656831.3116813,499.99050505050513,781976.6823446614
5614,565656831.3116813,517.4313131313132,841695.0073972131
5615,565656831.3116813,534.8721212121213,901274.3622711742
5616,565656831.3116813,552.3129292929293,960712.11613899
5617,565656831.3116813,569.7537373737375,1020003.8739744328
5618,565656831.3116813,587.1945454545455,1079144.1188377475
5619,565656831.3116813,604.6353535353536,1138126.6822428973
5620,565656831.3116813,622.0761616161617,1196945.0839786325
5621,565656831.3116813,639.5169696969698,1255592.7757744794
5622,565656831.3116813,656.9577777777779,1314063.3162105877
5623,565656831.3116813,674.3985858585859,1372350.498075942
5624,565656831.3116813,691.8393939393941,1430448.4438568158
5625,565656831.3116813,709.2802020202021,1488351.6804575159
5626,565656831.3116813,726.7210101010103,1546055.2004321844
5627,565656831.3116813,744.1618181818183,1603554.5152153259
5628,565656831.3116813,761.6026262626264,1660845.6936463965
5629,565656831.3116813,779.0434343434345,1717925.4099356348
5630,565656831.3116813,796.4842424242424,1774790.9631723268
5631,565656831.3116813,813.9250505050506,1831440.2993518559
5632,565656831.3116813,831.3658585858586,1887872.0180687988
5633,565656831.3116813,848.8066666666668,1944085.3660031718
5634,565656831.3116813,866.2474747474748,2000080.216201744
5635,565656831.3116813,883.688282828283,2055857.0329671663
5636,565656831.3116813,901.129090909091,2111416.823040438
5637,565656831.3116813,918.569898989899,2166761.0746195437
5638,565656831.3116813,936.0107070707072,2221891.686524155
5639,565656831.3116813,953.4515151515152,2276810.890431478
5640,565656831.3116813,970.8923232323234,2331521.1695298534
5641,565656831.3116813,988.3331313131314,2386025.1771418275
5642,565656831.3116813,1005.7739393939396,2440325.6588528836
5643,565656831.3116813,1023.2147474747476,2494425.3814561157
5644,565656831.3116813,1040.6555555555556,2548327.071609225
5645,565656831.3116813,1058.0963636363638,2602033.3665294494
5646,565656831.3116813,1075.5371717171718,2655546.7783627566
5647,565656831.3116813,1092.97797979798,2708869.6730988724
5648,565656831.3116813,1110.418787878788,2762004.2641103063
5649,565656831.3116813,1127.8595959595962,2814952.619620255
5650,565656831.3116813,1145.3004040404041,2867716.6826981744
5651,565656831.3116813,1162.7412121212124,2920298.3017872316
5652,565656831.3116813,1180.1820202020203,2972699.26932021
5653,565656831.3116813,1197.6228282828283,3024921.365705402
5654,565656831.3116813,1215.0636363636365,3076966.4058721005
5655,565656831.3116813,1232.5044444444445,3128836.285653306
5656,565656831.3116813,1249.9452525252527,3180533.0255317423
5657,565656831.3116813,1267.3860606060607,3232058.8096538377
5658,565656831.3116813,1284.826868686869,3283416.0184844416
5659,565656831.3116813,1302.267676767677,3334607.25398961
5660,565656831.3116813,1319.7084848484849,3385635.3598105335
5661,565656831.3116813,1337.149292929293,3436503.4174850862
5662,565656831.3116813,1354.590101010101,3487214.7674489794
5663,565656831.3116813,1372.0309090909093,3537772.988920236
5664,565656831.3116813,1389.4717171717173,3588181.8911492364
5665,565656831.3116813,1406.9125252525253,3638445.4956848845
5666,565656831.3116813,1424.3533333333335,3688568.014500575
5667,565656831.3116813,1441.7941414141414,3738553.825105996
5668,565656831.3116813,1459.2349494949497,3788407.4437144133
5669,565656831.3116813,1476.6757575757576,3838133.49743734
5670,565656831.3116813,1494.1165656565659,3887736.696354125
5671,565656831.3116813,1511.5573737373738,3937221.8061661967
5672,565656831.3116813,1528.998181818182,3986593.6220050766
5673,565656831.3116813,1546.43898989899,4035856.943827764
5674,565656831.3116813,1563.879797979798,4085016.553708823
5675,565656831.3116813,1581.3206060606062,4134077.195228337
5676,565656831.3116813,1598.7614141414142,4183043.555061196
5677,565656831.3116813,1616.2022222222224,4231920.246795709
5678,565656831.3116813,1633.6430303030304,4280711.796948079
5679,565656831.3116813,1651.0838383838386,4329422.633092152
5680,565656831.3116813,1668.5246464646466,4378057.073989723
5681,565656831.3116813,1685.9654545454546,4426619.321583336
5682,565656831.3116813,1703.4062626262628,4475113.454699341
5683,565656831.3116813,1720.8470707070708,4523543.424302181
5684,565656831.3116813,1738.287878787879,4571913.050139749
5685,565656831.3116813,1755.728686868687,4620226.018622917
5686,565656831.3116813,1773.1694949494952,4668485.881788785
5687,565656831.3116813,1790.6103030303032,4716696.057205801
5688,565656831.3116813,1808.0511111111111,4764859.82868887
5689,565656831.3116813,1825.4919191919194,4812980.347703382
5690,565656831.3116813,1842.9327272727273,4861060.6353480825
5691,565656831.3116813,1860.3735353535355,4909103.584817649
5692,565656831.3116813,1877.8143434343435,4957111.964256448
5693,565656831.3116813,1895.2551515151517,5005088.4199250685
5694,565656831.3116813,1912.6959595959597,5053035.479610502
5695,565656831.3116813,1930.136767676768,5100955.556219763
5696,565656831.3116813,1947.577575757576,5148850.95150452
5697,565656831.3116813,1965.018383838384,5196723.859871642
5698,565656831.3116813,1982.459191919192,5244576.372241078
5699,565656831.3116813,1999.9,5292410.479918234
5701,575757835.2323399,290.70080808080814,49329.48925412788
5702,575757835.2323399,308.1416161616162,111393.12546042787
5703,575757835.2323399,325.5824242424243,173758.99420544767
5704,575757835.2323399,343.0232323232324,235831.23145952448
5705,575757835.2323399,360.4640404040405,297484.72825007123
5706,575757835.2323399,377.90484848484857,358740.9205418925
5707,575757835.2323399,395.3456565656566,419658.22827529383
5708,575757835.2323399,412.7864646464647,480295.6955928369
5709,575757835.2323399,430.2272727272728,540702.0655999375
5710,575757835.2323399,447.66808080808084,600913.8289814877
5711,575757835.2323399,465.10888888888894,660956.3486687216
5712,575757835.2323399,482.54969696969704,720845.8621168861
5713,575757835.2323399,499.99050505050513,780591.5304222832
5714,575757835.2323399,517.4313131313132,840197.2383312612
5715,575757835.2323399,534.8721212121213,899663.0666139073
5716,575757835.2323399,552.3129292929293,958986.44647463
5717,575757835.2323399,569.7537373737375,1018163.0383963736
5718,575757835.2323399,587.1945454545455,1077187.386188966
5719,575757835.2323399,604.6353535353536,1136053.39489124
5720,575757835.2323399,622.0761616161617,1194754.6749655386
5721,575757835.2323399,639.5169696969698,1253284.787916706
5722,575757835.2323399,656.9577777777779,1311637.4212936421
5723,575757835.2323399,674.3985858585859,1369806.514676872
5724,575757835.2323399,691.8393939393941,1427786.3526887817
5725,575757835.2323399,709.2802020202021,1485571.636439564
5726,575757835.2323399,726.7210101010103,1543157.5409931173
5727,575757835.2323399,744.1618181818183,1600539.764712468
5728,575757835.2323399,761.6026262626264,1657714.5636385658
5729,575757835.2323399,779.0434343434345,1714678.7965659597
5730,575757835.2323399,796.4842424242424,1771429.941329919
5731,575757835.2323399,813.9250505050506,1827966.115074367
5732,575757835.2323399,831.3658585858586,1884286.0800432626
5733,575757835.2323399,848.8066666666668,1940389.2372397163
5734,575757835.2323399,866.2474747474748,1996275.606931273
5735,575757835.2323399,883.688282828283,2051945.7957050253
5736,575757835.2323399,901.129090909091,2107400.950570438
5737,575757835.2323399,918.569898989899,2162642.7014002874
5738,575757835.2323399,936.0107070707072,2217673.0937211234
5739,575757835.2323399,953.4515151515152,2272494.5144550605
5740,575757835.2323399,970.8923232323234,2327109.6136350567
5741,575757835.2323399,988.3331313131314,2381521.2253425075
5742,575757835.2323399,1005.7739393939396,2435732.291143676
5743,575757835.2323399,1023.2147474747476,2489745.7891376084
5744,575757835.2323399,1040.6555555555556,2543564.6713917553
5745,575757835.2323399,1058.0963636363638,2597191.812058942
5746,575757835.2323399,1075.5371717171718,2650629.967873407
5747,575757835.2323399,1092.97797979798,2703881.7520513223
5748,575757835.2323399,1110.418787878788,2756949.621912099
5749,575757835.2323399,1127.8595959595962,2809835.879832767
5750,575757835.2323399,1145.3004040404041,2862542.6864898223
5751,575757835.2323399,1162.7412121212124,2915072.0847698892
5752,575757835.2323399,1180.1820202020203,2967426.0322761983
5753,575757835.2323399,1197.6228282828283,3019606.440047052
5754,575757835.2323399,1215.0636363636365,3071615.2149500432
5755,575757835.2323399,1232.5044444444445,3123454.3032236393
5756,575757835.2323399,1249.9452525252527,3175125.732795333
5757,575757835.2323399,1267.3860606060607,3226631.652290697
5758,575757835.2323399,1284.826868686869,3277974.3650291064
5759,575757835.2323399,1302.267676767677,3329156.3567432174
5760,575757835.2323399,1319.7084848484849,3380180.316223062
5761,575757835.2323399,1337.149292929293,3431049.1512861936
5762,575757835.2323399,1354.590101010101,3481765.983231688
5763,575757835.2323399,1372.0309090909093,3532334.1635435647
5764,575757835.2323399,1389.4717171717173,3582757.2540741577
5765,575757835.2323399,1406.9125252525253,3633039.0175295044
5766,575757835.2323399,1424.3533333333335,3683183.4002175275
5767,575757835.2323399,1441.7941414141414,3733194.5113655594
5768,575757835.2323399,1459.2349494949497,3783076.6000036653
5769,575757835.2323399,1476.6757575757576,3832834.0303473724
5770,575757835.2323399,1494.1165656565659,3882471.256518442
5771,575757835.2323399,1511.5573737373738,3931992.7973280414
5772,575757835.2323399,1528.998181818182,3981403.211723418
5773,575757835.2323399,1546.43898989899,4030707.0753755546
5774,575757835.2323399,1563.879797979798,4079908.9587679673
5775,575757835.2323399,1581.3206060606062,4129013.4070396177
5776,575757835.2323399,1598.7614141414142,4178024.921741074
5777,575757835.2323399,1616.2022222222224,4226947.944583274
5778,575757835.2323399,1633.6430303030304,4275786.843192738
5779,575757835.2323399,1651.0838383838386,4324545.898835294
5780,575757835.2323399,1668.5246464646466,4373229.296030895
5781,575757835.2323399,1685.9654545454546,4421841.113953435
5782,575757835.2323399,1703.4062626262628,4470385.31949032
5783,575757835.2323399,1720.8470707070708,4518865.761824828
5784,575757835.2323399,1738.287878787879,4567286.168399036
5785,575757835.2323399,1755.728686868687,4615650.1421144605
5786,575757835.2323399,1773.1694949494952,4663961.159630832
5787,575757835.2323399,1790.6103030303032,4712222.570629209
5788,575757835.2323399,1808.0511111111111,4760437.597913341
5789,575757835.2323399,1825.4919191919194,4808609.338232074
5790,575757835.2323399,1842.9327272727273,4856740.763715129
5791,575757835.2323399,1860.3735353535355,4904834.723824246
5792,575757835.2323399,1877.8143434343435,4952893.9477314055
5793,575757835.2323399,1895.2551515151517,5000921.047045246
5794,575757835.2323399,1912.6959595959597,5048918.518815528
5795,575757835.2323399,1930.136767676768,5096888.7487540115
5796,575757835.2323399,1947.577575757576,5144834.014617721
5797,575757835.2323399,1965.018383838384,5192756.489707665
5798,575757835.2323399,1982.459191919192,5240658.246442533
5799,575757835.2323399,1999.9,5288541.259972595
5801,585858839.1529984,290.70080808080814,49094.6041638884
5802,585858839.1529984,308.1416161616162,111082.95362454843
5803,585858839.1529984,325.5824242424243,173379.78784480537
5804,585858839.1529984,343.0232323232324,235377.271574137
5805,585858839.1529984,360.4640404040405,296947.8230186729
5806,585858839.1529984,377.90484848484857,358113.7249114092
5807,585858839.1529984,395.3456565656566,418935.02481773926
5808,585858839.1529984,412.7864646464647,479472.2837121321
5809,585858839.1529984,430.2272727272728,539775.4181630616
5810,585858839.1529984,447.66808080808084,599881.7506164599
5811,585858839.1529984,465.10888888888894,659817.2026593095
5812,585858839.1529984,482.54969696969704,719598.3725503595
5813,585858839.1529984,499.99050505050513,779234.6478248683
5814,585858839.1529984,517.4313131313132,838730.0538866976
5815,585858839.1529984,534.8721212121213,898084.7618431299
5816,585858839.1529984,552.3129292929293,957296.2680314358
5817,585858839.1529984,569.7537373737375,1016360.2902990776
5818,585858839.1529984,587.1945454545455,1075271.4337689346
5819,585858839.1529984,604.6353535353536,1134023.6762647356
5820,585858839.1529984,622.0761616161617,1192610.7169244552
5821,585858839.1529984,639.5169696969698,1251026.223816173
5822,585858839.1529984,656.9577777777779,1309264.0091331978
5823,585858839.1529984,674.3985858585859,1367318.1539349079
5824,585858839.1529984,691.8393939393941,1425183.098828301
5825,585858839.1529984,709.2802020202021,1482853.7123036496
5826,585858839.1529984,726.7210101010103,1540325.3446003692
5827,585858839.1529984,744.1618181818183,1597593.8733208312
5828,585858839.1529984,761.6026262626264,1654655.7337724569
5829,585858839.1529984,779.0434343434345,1711507.9612423913
5830,585858839.1529984,796.4842424242424,1768148.2040601578
5831,585858839.1529984,813.9250505050506,1824574.7420514678
5832,585858839.1529984,831.3658585858586,1880786.4912976308
5833,585858839.1529984,848.8066666666668,1936782.9977719358
5834,585858839.1529984,866.2474747474748,1992564.4188216897
5835,585858839.1529984,883.688282828283,2048131.4921110629
5836,585858839.1529984,901.129090909091,2103485.492361666
5837,585858839.1529984,918.569898989899,2158628.176959481
5838,585858839.1529984,936.0107070707072,2213561.722172869
5839,585858839.1529984,953.4515151515152,2268288.6522914865
5840,585858839.1529984,970.8923232323234,2322811.76441113
5841,585858839.1529984,988.3331313131314,2377134.051831551
5842,585858839.1529984,1005.7739393939396,2431258.629096694
5843,585858839.1529984,1023.2147474747476,2485188.6615944277
5844,585858839.1529984,1040.6555555555556,2538927.30236202
5845,585858839.1529984,1058.0963636363638,2592477.6383368047
5846,585858839.1529984,1075.5371717171718,2645842.6477772384
5847,585858839.1529984,1092.97797979798,2699025.169989396
5848,585858839.1529984,1110.418787878788,2752027.887861992
5849,585858839.1529984,1127.8595959595962,2804853.3230752503
5850,585858839.1529984,1145.3004040404041,2857503.8432405214
5851,585858839.1529984,1162.7412121212124,2909981.679683114
5852,585858839.1529984,1180.1820202020203,2962288.9541305867
5853,585858839.1529984,1197.6228282828283,3014427.7122372906
5854,585858839.1529984,1215.0636363636365,3066399.9616795587
